hour, windN, windE, gust, visibility, cloudCover, temp, dewpoint, baro, flightRate, mr00, mr15, mr30, mr60
6.866666666666667, 7.660444431189778, 6.427876096865396, 0, 10.0, 1, 2.8, -7.2, 30.21, 0.48333333333333334, 0.34482758620689657, 0.068965517241379309, 0.034482758620689655, 0.034482758620689655
7.866666666666667, 5.142300877492314, 6.128355544951825, 0, 10.0, 1, 2.2, -6.7, 30.22, 1.2333333333333334, 0.35135135135135137, 0.067567567567567571, 0.040540540540540543, 0.027027027027027029
8.866666666666667, 3.078181289931021, 8.457233587073175, 0, 10.0, 1, 3.3, -7.2, 30.23, 1.4166666666666667, 0.45882352941176469, 0.18823529411764706, 0.082352941176470587, 0.023529411764705882
9.866666666666667, 2.736161146605352, 7.5175409662872665, 0, 10.0, 1, 5.6, -7.2, 30.25, 1.3166666666666667, 0.55696202531645567, 0.15189873417721519, 0.075949367088607597, 0.037974683544303799
10.866666666666667, 12.256711089903645, 10.284601754984633, 22.0, 10.0, 0, 6.7, -8.9, 30.25, 0.8333333333333334, 0.5, 0.17999999999999999, 0.12, 0.059999999999999998
11.866666666666667, 9.641814145298088, 11.490666646784671, 0, 10.0, 1, 8.3, -9.4, 30.24, 1.1, 0.37878787878787878, 0.12121212121212122, 0.045454545454545456, 0.015151515151515152
12.866666666666667, 5.1303021498850345, 14.095389311788624, 24.0, 10.0, 1, 9.4, -10.0, 30.22, 0.9833333333333333, 0.47457627118644069, 0.11864406779661017, 0.067796610169491525, 0.067796610169491525
13.866666666666667, 6.500000000000002, 11.258330249197702, 0, 10.0, 1, 10.0, -10.6, 30.2, 0.8333333333333334, 0.40000000000000002, 0.10000000000000001, 0.040000000000000001, 0.02
14.866666666666667, 5.1303021498850345, 14.095389311788624, 21.0, 10.0, 1, 10.0, -10.6, 30.19, 1.3, 0.52564102564102566, 0.15384615384615385, 0.11538461538461539, 0.038461538461538464
15.866666666666667, 2.6047226650039494, 14.772116295183121, 18.0, 10.0, 1, 10.0, -10.6, 30.18, 1.2, 0.44444444444444442, 0.097222222222222224, 0.041666666666666664, 0.0
16.866666666666667, 3.4202014332566897, 9.396926207859083, 0, 10.0, 0, 9.4, -11.1, 30.18, 0.8333333333333334, 0.46000000000000002, 0.12, 0.040000000000000001, 0.040000000000000001
17.866666666666667, 5.000000000000001, 8.660254037844386, 0, 10.0, 0, 7.8, -10.6, 30.2, 0.65, 0.35897435897435898, 0.15384615384615385, 0.12820512820512819, 0.02564102564102564
18.866666666666667, 2.5000000000000004, 4.330127018922193, 0, 10.0, 0, 7.2, -11.1, 30.21, 1.4, 0.52380952380952384, 0.14285714285714285, 0.071428571428571425, 0.035714285714285712
19.866666666666667, 3.500000000000001, 6.06217782649107, 0, 10.0, 0, 5.6, -8.9, 30.22, 0.6666666666666666, 0.5, 0.22500000000000001, 0.125, 0.074999999999999997
20.866666666666667, 4.5962666587138665, 3.8567256581192373, 0, 10.0, 0, 5.0, -10.0, 30.22, 1.2666666666666666, 0.48684210526315791, 0.13157894736842105, 0.10526315789473684, 0.0
21.866666666666667, 1.0260604299770058, 2.8190778623577253, 0, 10.0, 0, 3.9, -7.8, 30.21, 1.1666666666666667, 0.37142857142857144, 0.12857142857142856, 0.10000000000000001, 0.042857142857142858
22.866666666666667, 2.0000000000000018, 3.464101615137754, 0, 10.0, 1, 2.8, -8.3, 30.22, 0.2833333333333333, 0.17647058823529413, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941
4.866666666666667, 2.954423259036624, 0.5209445330007914, 0, 10.0, 1, 2.8, -7.2, 30.18, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0
5.866666666666667, 3.0, 3.6739403974420594e-16, 0, 10.0, 1, 2.8, -6.7, 30.17, 0.18333333333333332, 0.18181818181818182, 0.0, 0.0, 0.0
6.866666666666667, 0.0, 0.0, 0, 10.0, 1, 3.3, -6.1, 30.2, 0.4, 0.25, 0.0, 0.0, 0.0
7.866666666666667, 2.598076211353316, 1.4999999999999998, 0, 10.0, 1, 3.9, -6.1, 30.2, 0.9666666666666667, 0.2413793103448276, 0.10344827586206896, 0.068965517241379309, 0.034482758620689655
8.866666666666667, 5.908846518073248, 1.0418890660015827, 0, 10.0, 1, 5.0, -6.7, 30.22, 1.2, 0.25, 0.027777777777777776, 0.013888888888888888, 0.013888888888888888
9.866666666666667, 3.83022221559489, 3.2139380484326963, 0, 10.0, 3, 6.1, -7.2, 30.24, 0.8166666666666667, 0.16326530612244897, 0.081632653061224483, 0.020408163265306121, 0.020408163265306121
10.866666666666667, 6.5778483455013586, 2.394141003279681, 0, 10.0, 3, 6.7, -6.7, 30.23, 0.8833333333333333, 0.30188679245283018, 0.094339622641509441, 0.056603773584905662, 0.018867924528301886
11.866666666666667, 4.596266658713868, 3.8567256581192355, 0, 10.0, 3, 8.3, -7.8, 30.22, 0.85, 0.27450980392156865, 0.058823529411764705, 0.019607843137254902, 0.0
12.866666666666667, 6.0, 7.347880794884119e-16, 0, 7.0, 4, 7.2, -3.9, 30.19, 0.6833333333333333, 0.21951219512195122, 0.04878048780487805, 0.024390243902439025, 0.024390243902439025
13.866666666666667, 4.698463103929543, 1.7101007166283433, 0, 7.0, 3, 5.6, 1.1, 30.19, 0.48333333333333334, 0.48275862068965519, 0.13793103448275862, 0.034482758620689655, 0.034482758620689655
14.866666666666667, 3.0641777724759116, 2.571150438746158, 0, 10.0, 4, 5.6, 1.7, 30.14, 0.6833333333333333, 0.41463414634146339, 0.04878048780487805, 0.0, 0.0
15.866666666666667, 3.939231012048832, 0.6945927106677211, 0, 10.0, 3, 6.1, 1.7, 30.15, 0.9666666666666667, 0.36206896551724138, 0.068965517241379309, 0.051724137931034482, 0.034482758620689655
