gen, best, avg, stdev
56, -0.15271466435424066, -0.2579343353382675, 0.17430909992298904
57, -0.15271466435424066, -0.25070114217365225, 0.16402184671723438
58, -0.15271466435424066, -0.25608709204125246, 0.173306941370325
59, -0.15271466435424066, -0.2627028317700383, 0.1841643189422078
60, -0.15271466435424066, -0.25829811850068624, 0.1765458578294528
61, -0.15271466435424066, -0.2493541387684685, 0.1643283785883042
62, -0.15271466435424066, -0.2556087657670324, 0.17504699326844259
63, -0.15271466435424066, -0.25124176101753437, 0.16549083491502886
64, -0.15271466435424066, -0.2545239261231593, 0.1717975891524935
65, -0.15271466435424066, -0.25681439064835615, 0.17548797717754336
66, -0.15271466435424066, -0.2545331318068336, 0.1730593582737554
67, -0.15271466435424066, -0.2520628756605113, 0.16748348447979486
68, -0.15271466435424066, -0.2599627847362542, 0.18071494952502357
69, -0.15271466435424066, -0.251227259774286, 0.16878066550139512
70, -0.15271466435424066, -0.24419462571842881, 0.1549136044954425
71, -0.15271466435424066, -0.24969537456865104, 0.16507167342693493
72, -0.15271466435424066, -0.24984165592517302, 0.1629074547515374
73, -0.15271466435424066, -0.24868456404353767, 0.16385968025623843
74, -0.15271466435424066, -0.25649537058733746, 0.1736297813529383
75, -0.15271466435424066, -0.250406726567776, 0.16448040847485035
76, -0.15271466435424066, -0.2539840698533149, 0.1729595543812065
77, -0.15271466435424066, -0.25914108032478644, 0.1788519525112058
78, -0.15271466435424066, -0.26795661226847944, 0.1903045756814494
79, -0.15271466435424066, -0.2677166508833033, 0.1892990222032516
80, -0.15271466435424066, -0.2643813347430607, 0.1842574324691763
81, -0.15271466435424066, -0.27162035921244176, 0.19479809158459452
82, -0.15271466435424066, -0.278351443224403, 0.20218170941611152
83, -0.15271466435424066, -0.2786225113517817, 0.2036486352703035
84, -0.15271466435424066, -0.28329381640119766, 0.2093124361298311
85, -0.15271466435424066, -0.28693304723964475, 0.21150692265381824
86, -0.15271466435424066, -0.28927519099714977, 0.21414528861767992
87, -0.15271466435424066, -0.28669474690876545, 0.20834483324446243
88, -0.15271466435424066, -0.28655257144236435, 0.21234031252520566
89, -0.15271466435424066, -0.28207723949949176, 0.20346425298806725
90, -0.15271466435424066, -0.27727470073285637, 0.20246563583362528
91, -0.15271466435424066, -0.29615366036412843, 0.222698599130947
92, -0.15271466435424066, -0.28248848023309747, 0.20758423800302075
93, -0.15271466435424066, -0.28549181505241644, 0.21188860778442958
94, -0.15271466435424066, -0.2887628997671161, 0.21245676255093404
95, -0.15271466435424066, -0.2879107690103787, 0.21224791295503379
96, -0.15271466435424066, -0.2892291758943888, 0.21598360183719342
97, -0.15271466435424066, -0.2757279964511252, 0.19788507224398127
98, -0.15271466435424066, -0.2841957024768655, 0.2076975890109073
99, -0.15271466435424066, -0.2910227699517209, 0.21428662339168134
100, -0.15271466435424066, -0.2908610400542744, 0.2157371919679059
101, -0.15271466435424066, -0.2896178189674456, 0.21614321984251408
102, -0.15271466435424066, -0.2914740622753411, 0.21483491067699698
103, -0.15271466435424066, -0.28786367782807015, 0.2135484126374651
104, -0.15271466435424066, -0.2878891260784788, 0.2100730452870391
105, -0.15271466435424066, -0.2859156684416096, 0.2105247480116537
106, -0.15271466435424066, -0.2915964597705758, 0.21606200441531517
107, -0.15271466435424066, -0.29197239157787647, 0.21678298982671812
108, -0.15271466435424066, -0.2872770978470625, 0.21094948136806171
109, -0.15271466435424066, -0.2919059936806127, 0.21532150447159068
110, -0.15271466435424066, -0.2886680554231371, 0.21409326185746747
111, -0.15271466435424066, -0.29265516327007995, 0.217726817167838
112, -0.15271466435424066, -0.29105245475228475, 0.21546263462444273
113, -0.15271466435424066, -0.2892378867984241, 0.21435128388322247
114, -0.15271466435424066, -0.291895780528362, 0.21678281583181663
115, -0.15271466435424066, -0.291171818892107, 0.21760956809935686
116, -0.15271466435424066, -0.3047534811895627, 0.23033047208843288
117, -0.15271466435424066, -0.28841750976607783, 0.21280330302867123
118, -0.15271466435424066, -0.2866863466275007, 0.21077311951148242
119, -0.15271466435424066, -0.2921266470182196, 0.21615579311167563
120, -0.15271466435424066, -0.2941147694977521, 0.21860397108428722
121, -0.15271466435424066, -0.29810713163253455, 0.2237771061254114
122, -0.15271466435424066, -0.28600706382451874, 0.21073679897743572
123, -0.15271466435424066, -0.2908992944354559, 0.21835816310208078
124, -0.15271466435424066, -0.28412349458191694, 0.20821037365842104
125, -0.15271466435424066, -0.28610363015500767, 0.21116824778729115
126, -0.15271466435424066, -0.2890186481535857, 0.21402042382419595
127, -0.15271466435424066, -0.2858757194102646, 0.20936212064821919
128, -0.15271466435424066, -0.2802874706576431, 0.20501199197030573
129, -0.15271466435424066, -0.29716614117249385, 0.22647552393197537
130, -0.15271466435424066, -0.2938440745706251, 0.22163436414943313
131, -0.15271466435424066, -0.2910983748191278, 0.21496083069484492
132, -0.15271466435424066, -0.29985668197521287, 0.2274096292981797
133, -0.15271466435424066, -0.29209519772685993, 0.21797243170966527
134, -0.15271466435424066, -0.2842387344960759, 0.20951813228751526
135, -0.15271466435424066, -0.2834002550859883, 0.20896472167049218
136, -0.15271466435424066, -0.29057081359401177, 0.2160703077312219
137, -0.15271466435424066, -0.2861572536888534, 0.21212704138132538
138, -0.15271466435424066, -0.2893943916515279, 0.21528530329062348
139, -0.15271466435424066, -0.2816170614640047, 0.20830991509202335
140, -0.15271466435424066, -0.28695537397530724, 0.21294991438448369
141, -0.15271466435424066, -0.28468218738630174, 0.20983779355322446
142, -0.15271466435424066, -0.2909916825575944, 0.21708488956251037
143, -0.15271466435424066, -0.28425055971327745, 0.21053138542050434
144, -0.15271466435424066, -0.29313621524131755, 0.21910323361904102
145, -0.15271466435424066, -0.29122185547013457, 0.21620862790739012
146, -0.15271466435424066, -0.28693196731960446, 0.21355955423002332
147, -0.15271466435424066, -0.2916488471626151, 0.2174894588045366
148, -0.15271466435424066, -0.3045610529489203, 0.23257828369315614
149, -0.15271466435424066, -0.2877995405507571, 0.21583488643079088
150, -0.15271466435424066, -0.27981087604056626, 0.20233651444167197
151, -0.15271466435424066, -0.3016499561642525, 0.22611238427701824
152, -0.15271466435424066, -0.29872518186082897, 0.22435855066734242
153, -0.15271466435424066, -0.2968459734973535, 0.2263246098942791
154, -0.15271466435424066, -0.29629801648667425, 0.22243415857240814
155, -0.15271466435424066, -0.28880419166276655, 0.2141562654357868
156, -0.15271466435424066, -0.28195665184721574, 0.2079786206629248
157, -0.15271466435424066, -0.28928996376657556, 0.21377513497890654
158, -0.15271466435424066, -0.2882086528491705, 0.21339581655281406
159, -0.15271466435424066, -0.30257346392334666, 0.22802469194797095
160, -0.15271466435424066, -0.29658161150080964, 0.22330904307688784
161, -0.15271466435424066, -0.2832352418633608, 0.20872860314061464
162, -0.15271466435424066, -0.2919256169042964, 0.21937089986656474
163, -0.15271466435424066, -0.29314713180382923, 0.2180593819783566
164, -0.15271466435424066, -0.2836190126506672, 0.20890161255382692
165, -0.15271466435424066, -0.2886504523111648, 0.21430434447577335
166, -0.15271466435424066, -0.2871441928022205, 0.2136094714717679
167, -0.15271466435424066, -0.28893844272352537, 0.2153298875909553
168, -0.15271466435424066, -0.29268717460308075, 0.21952072526479938
169, -0.15271466435424066, -0.2897780374698519, 0.21756937997677994
170, -0.15271466435424066, -0.2968911909345298, 0.22392635635583524
171, -0.15271466435424066, -0.28895484069717503, 0.21634229709197014
172, -0.15271466435424066, -0.2960378967355439, 0.2246864836581267
173, -0.15271466435424066, -0.30875514542492577, 0.23502870575630336
174, -0.15271466435424066, -0.29810034604126395, 0.22331557247117526
175, -0.15271466435424066, -0.30710103756559265, 0.23359629583029964
176, -0.15271466435424066, -0.30031807205856353, 0.2277523988674499
177, -0.15271466435424066, -0.3035229129123158, 0.23006236715598496
178, -0.15271466435424066, -0.29029114075410606, 0.2161467426970103
179, -0.15271466435424066, -0.2934082703768481, 0.2190182569578722
180, -0.15271466435424066, -0.2990405142516044, 0.224958292826318
181, -0.15271466435424066, -0.2819962601244708, 0.2078985028574721
182, -0.15271466435424066, -0.2951832006222898, 0.22270423516778037
183, -0.15271466435424066, -0.29197332529986814, 0.21736367324051578
184, -0.15271466435424066, -0.29574690962397604, 0.2232739594404392
185, -0.15271466435424066, -0.2945693007148981, 0.22258338118382884
186, -0.15271466435424066, -0.2985881786091543, 0.22465369038220254
187, -0.15271466435424066, -0.2975966062170709, 0.22348869842071367
188, -0.15271466435424066, -0.2942562526261099, 0.22122298936357504
189, -0.15271466435424066, -0.2913239122769009, 0.21719901473693054
190, -0.15271466435424066, -0.28833558089995187, 0.21276553893818814
191, -0.15271466435424066, -0.30570785499087755, 0.23329132127822358
192, -0.15271466435424066, -0.29412088011502846, 0.2216569289928866
193, -0.15271466435424066, -0.2924264059746591, 0.2182781716371895
194, -0.15271466435424066, -0.29885641571584753, 0.2246322102374419
195, -0.15271466435424066, -0.30032498405033337, 0.2255518296981796
196, -0.15271466435424066, -0.2901656371541561, 0.21547308692508277
197, -0.15271466435424066, -0.2985681637661969, 0.2238031242363365
198, -0.15271466435424066, -0.3003981429842386, 0.2269360137758172
199, -0.15271466435424066, -0.2938064187796679, 0.22085613928213685
200, -0.15271466435424066, -0.29294505089147754, 0.21787446358252774
201, -0.15271466435424066, -0.2935565947206685, 0.22001461817600446
202, -0.15271466435424066, -0.29427762697250764, 0.21746810761405178
203, -0.15271466435424066, -0.2969133026296957, 0.22191202359398252
204, -0.15271466435424066, -0.29130006380890605, 0.21715636826179718
205, -0.15271466435424066, -0.2895681294465924, 0.21610965674961427
206, -0.15271466435424066, -0.29776739893693627, 0.22343098929048555
207, -0.15271466435424066, -0.28609744859494957, 0.210851907754252
208, -0.15271466435424066, -0.30009244249725514, 0.22581417358398434
209, -0.15271466435424066, -0.2898925927632615, 0.21412103774643568
210, -0.15271466435424066, -0.2929029928144938, 0.2178753669561892
211, -0.15271466435424066, -0.29394895322202347, 0.2200455846995215
212, -0.15271466435424066, -0.2959652005901918, 0.22015466236593537
213, -0.15271466435424066, -0.2911907956027536, 0.21793841371661743
214, -0.15271466435424066, -0.28840114012560913, 0.21397971152778134
215, -0.15271466435424066, -0.2933266540257388, 0.22083614218607617
216, -0.15271466435424066, -0.28781510884872996, 0.21416376897821446
217, -0.15271466435424066, -0.29282632122146923, 0.22097111035191663
218, -0.15271466435424066, -0.29085206855153206, 0.217888438083772
219, -0.15271466435424066, -0.29332574755730945, 0.22129012936707237
220, -0.15271466435424066, -0.28886043589734245, 0.21512670998792058
221, -0.15271466435424066, -0.29224282433617177, 0.21745947795923992
222, -0.15271466435424066, -0.2901966727343127, 0.2152068743752864
223, -0.15271466435424066, -0.30177363810885616, 0.22762789210488055
224, -0.15271466435424066, -0.30281339269275087, 0.23007633281804019
225, -0.15271466435424066, -0.2931729804298712, 0.21785868641503134
226, -0.15271466435424066, -0.2934740506180935, 0.2191679745201326
227, -0.15271466435424066, -0.29886463386938167, 0.22652503198559076
228, -0.15271466435424066, -0.2917851452492137, 0.21773714235582112
229, -0.15271466435424066, -0.29333899177089645, 0.21863218050503408
230, -0.15271466435424066, -0.29333221080684396, 0.21857517530038514
231, -0.15271466435424066, -0.2867840120818728, 0.21180720465029537
232, -0.15271466435424066, -0.3024403937390639, 0.22918500758977922
233, -0.15271466435424066, -0.2971154559448144, 0.2242298398993259
234, -0.15271466435424066, -0.2910093513034963, 0.21785546908047257
235, -0.15271466435424066, -0.2931644249810055, 0.22003888064825708
236, -0.15271466435424066, -0.2980256271400557, 0.2226732787352924
237, -0.15271466435424066, -0.29219357326233575, 0.21898895650175335
238, -0.15271466435424066, -0.29400341492282556, 0.2202628912775707
239, -0.15271466435424066, -0.2956787683887821, 0.22247802793637658
240, -0.15271466435424066, -0.3009191983827083, 0.22775519348298104
241, -0.15271466435424066, -0.3036812425316134, 0.23012457802472977
242, -0.15271466435424066, -0.29182362496341857, 0.21683104038556658
243, -0.15271466435424066, -0.2997895196592251, 0.2250933825255745
244, -0.15271466435424066, -0.2915330192140441, 0.21689551770541432
245, -0.15271466435424066, -0.29721190184243995, 0.2229853475246912
246, -0.15271466435424066, -0.2861746955867785, 0.2107975951664486
247, -0.15271466435424066, -0.29526438292377954, 0.22034560878151604
248, -0.15271466435424066, -0.2969323355676241, 0.22185109811105938
249, -0.15271466435424066, -0.2913089754883254, 0.2159964889643126
250, -0.15271466435424066, -0.2872140261368031, 0.21250253889176032
251, -0.15271466435424066, -0.2882706955450941, 0.2115661219759159
252, -0.15271466435424066, -0.303359398645761, 0.22761097229338584
253, -0.15271466435424066, -0.298328564791951, 0.22581650809390713
254, -0.15271466435424066, -0.28988911121872407, 0.21666253830188203
255, -0.15271466435424066, -0.2962073606774801, 0.22078238687302723
256, -0.15271466435424066, -0.29423227677330294, 0.21899378747050274
257, -0.15271466435424066, -0.3015271463191221, 0.22566124397718662
258, -0.15271466435424066, -0.2919364050148461, 0.217309047734265
259, -0.15271466435424066, -0.28522309095493176, 0.20916344629994707
260, -0.15271466435424066, -0.29418640150159636, 0.21946239736558654
261, -0.15271466435424066, -0.30066980018293815, 0.22577957805189053
262, -0.15271466435424066, -0.29826434276752994, 0.22292460657331983
263, -0.15271466435424066, -0.2999066318168228, 0.22506204343965264
264, -0.15271466435424066, -0.29536357756483, 0.2201813816211787
265, -0.15271466435424066, -0.297397845423181, 0.22348565154651623
266, -0.15271466435424066, -0.301976214598211, 0.228779199151059
267, -0.15271466435424066, -0.2984012443085082, 0.22586004221447661
268, -0.15271466435424066, -0.3010928234032398, 0.2271339017447349
269, -0.15271466435424066, -0.30312833571196385, 0.2286501463902951
270, -0.15271466435424066, -0.2924567320207601, 0.21633358710650596
271, -0.15271466435424066, -0.2985696334659661, 0.2231578705164512
272, -0.15271466435424066, -0.2975879489097675, 0.22367604795627402
273, -0.15271466435424066, -0.3012658631839288, 0.22684082597725494
274, -0.15271466435424066, -0.30855309205684667, 0.23528254990962663
275, -0.15271466435424066, -0.30515711764745646, 0.23005033579536932
276, -0.15271466435424066, -0.30203089469043826, 0.2280314197662787
277, -0.15271466435424066, -0.30358455134717965, 0.2287925455219039
278, -0.15271466435424066, -0.30186286087437103, 0.22731343924497652
279, -0.15271466435424066, -0.30359536317224534, 0.23012437050167192
280, -0.15271466435424066, -0.3008707676087583, 0.2287802883924738
281, -0.15271466435424066, -0.30241460107328594, 0.22789443968394174
282, -0.15271466435424066, -0.2956301412221471, 0.21981734090990337
283, -0.15271466435424066, -0.2857308354314377, 0.2111963757937762
284, -0.15271466435424066, -0.28386540894095136, 0.20657703590360418
285, -0.15271466435424066, -0.2988268987694573, 0.22239386603665393
286, -0.15271466435424066, -0.29833472214294904, 0.22602177760138228
287, -0.15271466435424066, -0.30834746001597846, 0.23232026707369643
288, -0.15271466435424066, -0.3003540661428104, 0.22636044414608708
289, -0.15271466435424066, -0.3036127167224319, 0.22901928391551327
290, -0.15271466435424066, -0.30367108674453286, 0.2284398099198288
291, -0.15271466435424066, -0.30873170432872116, 0.23403998772124474
292, -0.15271466435424066, -0.3012065518998382, 0.2271390689956121
293, -0.15271466435424066, -0.3038042466779822, 0.23019933752735872
294, -0.15271466435424066, -0.29657862940370355, 0.22354149366169687
295, -0.15271466435424066, -0.30421811225436995, 0.22842564520512082
296, -0.15271466435424066, -0.301689393321652, 0.22741186834027352
297, -0.15271466435424066, -0.30746011671331036, 0.23361944621494501
298, -0.15271466435424066, -0.29673693812728713, 0.22420260302949188
299, -0.15271466435424066, -0.29695847763757344, 0.22389483025672016
300, -0.15271466435424066, -0.2991316571293426, 0.22580398566839854
301, -0.15271466435424066, -0.3014359887644697, 0.2273003419950367
302, -0.15271466435424066, -0.30913825380946863, 0.233081906088336
303, -0.15271466435424066, -0.30168473136305496, 0.22868502002262336
304, -0.15271466435424066, -0.2896316630274397, 0.21278735507699226
305, -0.15271466435424066, -0.30689656747759453, 0.23275591214967262
306, -0.15271466435424066, -0.2993291819328501, 0.22434723111040852
307, -0.15271466435424066, -0.30057754684501703, 0.2273358095472512
308, -0.15271466435424066, -0.301940526164209, 0.2263428760602812
309, -0.15271466435424066, -0.29682510451974997, 0.2224591098880835
310, -0.15271466435424066, -0.2959913685795044, 0.22245566183047583
311, -0.15271466435424066, -0.29675425051781323, 0.2227139612398066
312, -0.15271466435424066, -0.2939005075591759, 0.21833956353489384
313, -0.15271466435424066, -0.2999426313926673, 0.22371431184560497
314, -0.15271466435424066, -0.30102750501190034, 0.2263207170072721
315, -0.15271466435424066, -0.2860733410547595, 0.20956094159505825
316, -0.15271466435424066, -0.30736385151292256, 0.23342167560644256
317, -0.15271466435424066, -0.298175500703422, 0.22294382676942762
318, -0.15271466435424066, -0.3025912800933119, 0.22767472255126464
319, -0.15271466435424066, -0.2926346196336247, 0.21933388890068015
320, -0.15271466435424066, -0.3027057581361276, 0.22769392430697843
321, -0.15271466435424066, -0.2972554175119023, 0.2236223633006312
322, -0.15271466435424066, -0.29619803885594354, 0.22215611124850412
323, -0.15271466435424066, -0.29836924035763024, 0.22354638235333618
324, -0.15271466435424066, -0.28973991473769256, 0.21549198592724808
325, -0.15271466435424066, -0.29128890895344395, 0.21449156564065375
326, -0.15271466435424066, -0.29558427675104754, 0.22188703681526106
327, -0.15271466435424066, -0.2955431810567512, 0.22105668149629268
328, -0.15271466435424066, -0.3011277527297887, 0.2267820522002706
329, -0.15271466435424066, -0.29775230681362125, 0.22324591445078332
330, -0.15271466435424066, -0.2995320172146358, 0.22583329037053188
331, -0.15271466435424066, -0.30291297865132494, 0.22882263619556437
332, -0.15271466435424066, -0.3021498757440971, 0.22585443348118758
333, -0.15271466435424066, -0.29854057118107474, 0.22434491989759398
334, -0.15271466435424066, -0.2964748077657126, 0.22194672757016118
335, -0.15271466435424066, -0.3025149344643207, 0.22760007171056987
336, -0.15271466435424066, -0.29321251934751297, 0.2185006687008207
337, -0.15271466435424066, -0.30079733580077533, 0.2279382613156084
338, -0.15271466435424066, -0.29869978887738585, 0.2238385043022511
339, -0.15271466435424066, -0.29254910883652147, 0.21922867259592868
340, -0.15271466435424066, -0.2966925334480591, 0.22396637836257338
341, -0.15271466435424066, -0.3027410905497156, 0.22995534577446478
342, -0.15271466435424066, -0.30252462027223087, 0.22994949855039368
343, -0.15271466435424066, -0.2940003987717331, 0.22061282118886108
344, -0.15271466435424066, -0.3004552571572445, 0.22676340939424008
345, -0.15271466435424066, -0.29317773432205896, 0.21890028857714688
346, -0.15271466435424066, -0.30115838121990257, 0.22714438206108922
347, -0.15271466435424066, -0.2912159578615733, 0.21865210130602514
348, -0.15271466435424066, -0.2948577562296017, 0.22071921078135764
349, -0.15271466435424066, -0.29485169571382397, 0.2205362656036407
350, -0.15271466435424066, -0.2898453228869605, 0.2134906278731632
351, -0.15271466435424066, -0.30450861785982025, 0.23134804129075048
352, -0.15271466435424066, -0.2931121765257945, 0.21939135996081124
353, -0.15271466435424066, -0.29965001084745047, 0.2248549128826133
354, -0.15271466435424066, -0.2963759984779038, 0.2238092860825059
355, -0.15271466435424066, -0.2939282785084433, 0.21947489773302564
356, -0.15271466435424066, -0.2993967220189224, 0.22597254165559127
357, -0.15271466435424066, -0.30148470665523935, 0.22696061504883047
358, -0.15271466435424066, -0.3059478162546693, 0.232427513098631
359, -0.15271466435424066, -0.2977557187510372, 0.22373048909636964
360, -0.15271466435424066, -0.2971380244746723, 0.22073448549539396
361, -0.15271466435424066, -0.28218055043941903, 0.20707573760617673
362, -0.15271466435424066, -0.29422182813073317, 0.22130341969618972
363, -0.15271466435424066, -0.2992050049930267, 0.22596463473594716
364, -0.15271466435424066, -0.2924503132076699, 0.21750347469542047
365, -0.15271466435424066, -0.2958902931389793, 0.22135417928458792
366, -0.15271466435424066, -0.30191746465079217, 0.22816379993703656
367, -0.15271466435424066, -0.29824880529429537, 0.22406011616164226
368, -0.15271466435424066, -0.29100822938298726, 0.21640356867300525
369, -0.15271466435424066, -0.30382818873834344, 0.23224374558967278
370, -0.15271466435424066, -0.29291621964115705, 0.21911304749154334
371, -0.15271466435424066, -0.2968680937861256, 0.2222157410483958
372, -0.15271466435424066, -0.2988033339611671, 0.22672292428296667
373, -0.15271466435424066, -0.2991157122022054, 0.22609395790274125
374, -0.15271466435424066, -0.30551724681971093, 0.2326579826601339
375, -0.15271466435424066, -0.2906386680802729, 0.21640593950353632
376, -0.15271466435424066, -0.2928563833897441, 0.21832930060139522
377, -0.15271466435424066, -0.2999273089716217, 0.2246063519597872
378, -0.15271466435424066, -0.2968148844764567, 0.223416864816565
379, -0.15271466435424066, -0.2985788577397591, 0.22400039376013953
380, -0.15271466435424066, -0.2910411774552268, 0.21721338471076568
381, -0.15271466435424066, -0.29160406789035476, 0.2179100370757478
382, -0.15271466435424066, -0.29460007218887085, 0.21993848204425095
383, -0.15271466435424066, -0.2913812719818856, 0.21726347140456642
384, -0.15271466435424066, -0.2960837790525396, 0.22293171862002323
385, -0.15271466435424066, -0.2908870507973987, 0.2162883838622585
386, -0.15271466435424066, -0.28830837917421465, 0.2125181969489162
387, -0.15271466435424066, -0.3019486486515302, 0.22799430158034037
388, -0.15271466435424066, -0.29485572508821706, 0.21932364858955106
389, -0.15271466435424066, -0.29468043156914653, 0.2210060113467452
390, -0.15271466435424066, -0.2930081796305654, 0.2183535889661061
391, -0.15271466435424066, -0.29504894274553245, 0.22142683870929206
392, -0.15271466435424066, -0.303815312755224, 0.22956807734097281
393, -0.15271466435424066, -0.2910719414456774, 0.21622396632792013
394, -0.15271466435424066, -0.2921756514956647, 0.21752868721857932
395, -0.15271466435424066, -0.29420458765132934, 0.2178803307886568
396, -0.15271466435424066, -0.2953732116609061, 0.21984505682558117
397, -0.15271466435424066, -0.2925194784073063, 0.21683999302232765
398, -0.15271466435424066, -0.2913633237928924, 0.21659511995545405
399, -0.15271466435424066, -0.2966284749770553, 0.22226114626789598
400, -0.15271466435424066, -0.29646053834698943, 0.22117224507171296
401, -0.15271466435424066, -0.2978527656641, 0.2216111933354888
402, -0.15271466435424066, -0.28678996761135067, 0.20804821906176804
403, -0.15271466435424066, -0.30225512767825885, 0.22898041267533062
404, -0.15271466435424066, -0.3026682645357002, 0.2289459778053841
405, -0.15271466435424066, -0.2951761678392364, 0.22076451986006404
406, -0.15271466435424066, -0.2940750898860352, 0.2201363415886209
407, -0.15271466435424066, -0.2839394063153969, 0.20876250540247515
408, -0.15271466435424066, -0.2926407429086394, 0.21671081608016865
409, -0.15271466435424066, -0.29324204837874357, 0.21762560902112635
410, -0.15271466435424066, -0.30117143586298634, 0.22757234207841823
411, -0.15271466435424066, -0.2966911372470854, 0.2239637942256617
412, -0.15271466435424066, -0.29004995631376185, 0.21587871594587402
413, -0.15271466435424066, -0.3026552706713139, 0.2270531686586748
414, -0.15271466435424066, -0.29059905324182783, 0.213828151137079
415, -0.15271466435424066, -0.3017167211015314, 0.2250283517544054
416, -0.15271466435424066, -0.2967134855158017, 0.22156151281273564
417, -0.15271466435424066, -0.29372971133915166, 0.21747153577571918
418, -0.15271466435424066, -0.2923874155122614, 0.21867955956677543
419, -0.15271466435424066, -0.29762444400016397, 0.2222466286599963
420, -0.15271466435424066, -0.291312093798934, 0.2150867068650576
421, -0.15271466435424066, -0.30404801235750534, 0.23194013737169797
422, -0.15271466435424066, -0.2998276250332072, 0.22640505784477188
423, -0.15271466435424066, -0.2868931649392854, 0.2115319580027699
424, -0.15271466435424066, -0.3036229221281616, 0.22756080022325584
425, -0.15271466435424066, -0.2977762641961707, 0.22278088887283704
426, -0.15271466435424066, -0.2961231138546626, 0.22267354592429997
427, -0.15271466435424066, -0.29462630397720924, 0.22187269538769036
428, -0.15271466435424066, -0.2991301323372969, 0.22775603297665079
429, -0.15271466435424066, -0.31158820326153713, 0.23741330661255003
430, -0.15271466435424066, -0.2991129890525583, 0.22485293127456232
431, -0.15271466435424066, -0.2885398128957435, 0.21468392972629452
432, -0.15271466435424066, -0.30669249224667344, 0.23367471716144625
433, -0.15271466435424066, -0.30409903772994096, 0.23132342297644637
434, -0.15271466435424066, -0.2967379997642815, 0.22488231020678282
435, -0.15271466435424066, -0.2952579548538075, 0.22239558541351706
436, -0.15271466435424066, -0.29747226412693817, 0.22336772523377335
